"energib�rare";"energifl�den";"1984K1";"1984K2";"1984K3";"1984K4";"1985K1";"1985K2";"1985K3";"1985K4";"1986K1";"1986K2";"1986K3";"1986K4";"1987K1";"1987K2";"1987K3";"1987K4";"1988K1";"1988K2";"1988K3";"1988K4";"1989K1";"1989K2";"1989K3";"1989K4";"1990K1";"1990K2";"1990K3";"1990K4";"1991K1";"1991K2";"1991K3";"1991K4";"1992K1";"1992K2";"1992K3";"1992K4";"1993K1";"1993K2";"1993K3";"1993K4";"1994K1";"1994K2";"1994K3";"1994K4";"1995K1";"1995K2";"1995K3";"1995K4";"1996K1";"1996K2";"1996K3";"1996K4";"1997K1";"1997K2";"1997K3";"1997K4";"1998K1";"1998K2";"1998K3";"1998K4";"1999K1";"1999K2";"1999K3";"1999K4";"2000K1";"2000K2";"2000K3";"2000K4";"2001K1";"2001K2";"2001K3";"2001K4";"2002K1";"2002K2";"2002K3";"2002K4";"2003K1";"2003K2";"2003K3";"2003K4";"2004K1";"2004K2";"2004K3";"2004K4";"2005K1";"2005K2";"2005K3";"2005K4";"2006K1";"2006K2";"2006K3";"2006K4";"2007K1";"2007K2";"2007K3";"2007K4";"2008K1";"2008K2";"2008K3";"2008K4";"2009K1";"2009K2";"2009K3";"2009K4";"2010K1";"2010K2";"2010K3";"2010K4";"2011K1";"2011K2";"2011K3";"2011K4";"2012K1";"2012K2";"2012K3";"2012K4";"2013K1";"2013K2";"2013K3";"2013K4";"2014K1";"2014K2";"2014K3";"2014K4";"2015K1";"2015K2";"2015K3";"2015K4";"2016K1";"2016K2";"2016K3";"2016K4";"2017K1";"2017K2";"2017K3";"2017K4"
"motorbensin";"9.3 anv�ndning inom �vrigt (bost�der, service m.m.)";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"l�ttoljor (exkl motorbensin), mellanoljor";"1 bruttotillf�rsel";10547;7755;4251;5700;11039;3203;2201;7575;11816;8768;8013;8376;6417;3600;5273;6687;8866;7422;5002;9964;9721;7282;5117;10769;10854;8302;8581;6896;10655;9103;9940;14074;14813;12066;12414;15504;12664;13544;11283;16666;17355;16010;13558;19266;21388;16537;15586;20236;20050;15361;15108;22511;20977;13092;12140;20591;12899;14018;15125;21721;20421;15307;8768;7687;14177;11742;8493;15037;15020;10216;8427;14684;13116;8941;10174;17316;15285;13204;8755;12399;14508;12331;8763;13438;16538;11357;10467;15486;13555;8946;8329;12085;10463;8333;8619;11858;7626;8753;8883;11766;13231;8191;5901;9466;10374;7533;10292;12575;10053;9109;8048;7780;7304;7089;7283;11293;5770;8066;8696;12688;9694;10625;11094;11506;11651;11094;9623;11968;10739;12039;12752;11760;12132;14537;14475;14343
"l�ttoljor (exkl motorbensin), mellanoljor";"1.1 inhemsk tillf�rsel av prim�ra energib�rare";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"l�ttoljor (exkl motorbensin), mellanoljor";"1.2 import";11821;11269;9843;12173;12860;5136;3927;14111;12294;12244;12732;10150;9624;8070;7214;12269;8898;8551;9189;16552;11334;8392;7879;14984;12614;10506;13085;11439;11247;8053;7868;12337;11967;9567;6982;20432;10414;8443;9942;11997;15642;11887;11879;20905;14517;14067;13729;17948;16203;13176;12735;18651;16804;15206;11978;22913;11880;13970;14783;19477;21114;13566;9537;8947;15025;15425;14473;14822;19077;14365;10564;19564;12630;12090;8801;16241;19001;13004;12415;13981;18776;13511;12417;21346;17283;12901;13439;20440;15359;13908;14048;14752;10482;12012;12379;13559;11166;13027;12899;17313;11780;13209;9225;12361;12417;10674;11780;15799;13747;9549;14137;10861;10215;10419;10037;13373;7007;8719;8414;11510;13283;11862;13904;13206;10042;12772;11461;10157;12586;13206;9976;14848;13384;15936;12303;12786
"l�ttoljor (exkl motorbensin), mellanoljor";"1.3 export";3091;2708;1658;3719;2592;2612;2502;3188;1091;2564;2066;2005;3032;3063;2222;2721;4054;1724;3029;3016;1066;1163;1449;1984;1953;1357;2037;2221;3032;1344;426;33;755;460;298;69;446;34;34;68;361;361;361;292;427;1069;1822;888;4393;1086;2277;1464;1111;862;1201;805;406;1571;718;1964;1720;1585;2329;2704;6654;3961;4083;3936;3905;3142;3634;3812;3774;3309;4190;4055;3824;2947;4064;3387;3765;4163;4060;3337;3052;3570;2544;2760;2645;2473;2426;2834;3453;1399;3561;2666;4169;3127;3423;2779;3253;3610;3233;2828;1206;3302;3295;3611;2906;2861;3298;3165;3724;2592;3386;2604;2619;3400;2849;2332;622;135;618;1169;0;0;0;1;1071;..;..;..;..;..;..;825
"l�ttoljor (exkl motorbensin), mellanoljor";"1.4 lagerf�r�ndringar, statistisk differens";-1817;806;3934;2754;-771;-679;-776;3348;-613;912;2653;-231;175;1407;-281;2861;-4022;-595;1158;3572;547;-53;1313;2321;-193;847;2467;2322;-2440;145;-2498;-1770;-3601;-564;-5730;4859;-2696;-5135;-1375;-4737;-2074;-4484;-2040;1348;-7284;-3539;-3679;-3177;-8241;-3271;-4649;-5325;-5284;1252;-1363;1517;-1425;-1619;-1060;-4208;-1026;-3326;-1560;-1444;-5807;-278;1897;-4150;151;1007;-1497;1068;-4260;-160;-5562;-5131;-108;-3147;-404;-1805;503;-2983;-405;4571;-2307;-2025;428;2194;-841;2489;3293;-167;-3434;2280;199;-966;-628;1147;593;2768;-4704;1408;92;67;836;-161;-1807;-388;788;-2421;2791;-84;-813;738;-631;-524;-1382;-2747;-3130;-3510;2967;1102;2193;532;-1609;1678;1839;-1812;776;..;..;..;..;..;..;-2381
"l�ttoljor (exkl motorbensin), mellanoljor";"2 bunkring f�r utrikes sj�fart (sv + utl fartyg)";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"l�ttoljor (exkl motorbensin), mellanoljor";"3 insatt f�r omvandling till andra energib�rare";3236;2004;1383;2152;2859;970;1135;2369;2808;1859;1865;2262;2310;1261;1269;2042;2700;1802;1714;2410;2433;1395;911;2227;2133;1742;1616;2290;3251;1948;1578;2316;2435;1664;1515;2221;2118;1664;1292;2121;2801;2101;1890;2615;3182;2577;2431;3088;3986;2794;2586;4127;3866;2353;2211;3903;2893;2728;2803;4120;4023;2574;1172;626;2590;2734;1884;2411;3351;2577;2281;3068;3198;2460;2521;3748;4245;3273;2568;1854;3914;3258;2545;1803;3498;2611;3030;4140;3937;2271;2599;3636;2828;2593;2764;2875;2122;2038;2323;1969;3230;2302;1237;2089;3301;2636;2975;3193;2680;2071;2226;1868;2686;1835;1985;3184;1881;2375;2321;2636;2143;2523;2362;2335;2279;2622;1558;1414;..;..;..;..;..;..;..;..
"l�ttoljor (exkl motorbensin), mellanoljor";"4 bruttoproduktion av omvandlade energib�rare";8190;6745;6648;8532;6354;6872;7607;8542;7398;6641;6700;7273;9088;8676;7249;10635;10320;8416;10008;9567;7666;7220;6278;9560;7471;8219;6419;10542;7766;4336;2678;2435;1510;1776;3177;1532;2994;392;121;339;1640;1146;1855;842;1787;2618;3286;3055;4687;3008;3542;4772;3543;3172;3373;2351;3445;2413;2342;2408;2738;1835;4293;3311;4027;6005;6924;3528;5018;7289;5987;3565;4055;5410;4735;3461;5535;3812;5896;3208;6547;5752;5896;3477;3086;3849;3881;3534;4160;4756;4738;4382;4012;4936;5529;4218;5892;5339;5809;4146;4546;6152;5755;4092;5564;4894;4730;4568;4948;4324;4807;4781;5745;5217;5487;4439;5328;4229;3965;2429;2275;1959;3654;2843;922;1132;1416;1022;..;1453;..;..;..;..;..;..
"l�ttoljor (exkl motorbensin), mellanoljor";"5 anv�ndning i energisektorn";0;..;0;0;..;0;0;0;0;0;0;0;..;0;0;..;..;0;0;..;0;0;..;..;0;0;..;..;0;..;0;..;..;0;..;..;..;..;0;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;281;224;0;213;451;295;0;305;330;341;0;317;304;335;0;315;273;329;0;311;310;245;0;333;350;335;354;356;253;278;330;350;331;349;435;355;338;346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"l�ttoljor (exkl motorbensin), mellanoljor";"6 nettotillf�rsel f�r anv�ndning inom landet (1+2+3+4+5)";15501;12496;9516;12080;14534;9105;8673;13748;16406;13550;12848;13387;13195;11015;11253;15280;16486;14036;13296;17121;14954;13107;10484;18102;16192;14779;13384;15148;15170;11491;11040;14193;13888;12178;14076;14815;13540;12272;10112;14884;16194;15055;13523;17492;19993;16578;16441;20203;20752;15574;16064;23157;20655;13911;13302;19039;13451;13703;14665;20009;19135;14569;11889;10372;15614;15013;13533;16154;16687;14928;12134;15181;13692;11666;12388;16817;16123;13448;12083;13448;16810;14484;12114;14796;15823;12259;11318;14564;13505;11101;10468;12520;11337;10431;11384;12868;11046;11720;12014;13588;14295;11764;10090;11118;12306;9442;11612;13596;11984;11015;10628;10692;10362;10471;10785;12549;9218;9920;10339;12482;9826;10061;12386;12013;10294;9603;9480;11577;10259;..;11702;..;10898;12685;13092;12715
"l�ttoljor (exkl motorbensin), mellanoljor";"7 �verf�ringsf�rluster";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"l�ttoljor (exkl motorbensin), mellanoljor";"8 anv�ndning f�r icke energi�ndam�l";9311;5750;3640;5749;8426;3486;2787;7512;10255;6477;4865;6347;6382;3389;3955;7072;8743;5624;4833;8265;6412;3165;1872;8816;8477;6204;5409;7035;8613;3891;2374;5490;5209;3098;5016;6038;4576;3210;1982;5883;7711;5544;4910;8495;11583;6827;7552;11138;11958;6479;7486;13846;11827;4189;4171;9901;4934;3810;5427;10525;9445;3916;2720;233;6269;4361;3890;6502;7282;4925;3059;6676;5488;2848;3940;8593;8443;5004;3222;4786;8312;5051;3245;5035;6794;2311;1947;5125;4604;1053;798;2632;1773;498;1143;2234;590;511;1292;2890;4944;1619;532;2108;3762;299;1859;3916;2488;354;426;939;1214;621;940;3099;259;-86;138;2416;534;-221;1856;2395;956;409;175;961;..;..;..;..;..;..;..;..
"l�ttoljor (exkl motorbensin), mellanoljor";"9 slutlig anv�ndning f�r energi�ndam�l inom landet (6+7+8)";6190;6746;5786;6331;6108;5616;5886;6236;6151;7073;7983;7040;6813;7626;7298;8208;7743;8412;8463;8856;8542;9942;8612;9286;7715;8575;7975;8113;6557;7600;8666;8703;8679;9080;9060;8777;8964;9062;8130;9000;8483;9510;8613;8996;8410;9751;8889;9065;8793;9096;8578;9311;8828;9721;9131;9138;8517;9893;9238;9483;9690;10652;9169;10139;9345;10652;9643;9652;9406;10003;9075;8505;8204;8818;8448;8224;7680;8444;8861;8663;8497;9432;8869;9762;9029;9947;9370;9439;8900;10048;9669;9888;9564;9932;10241;10634;10456;11209;10723;10697;9351;10145;9557;9010;8544;9144;9754;9680;9496;10661;10202;9753;9148;9850;9845;9451;8958;10006;10201;10065;9291;10283;10530;9619;9338;9194;9306;10616;..;11088;11413;..;..;..;..;..
"l�ttoljor (exkl motorbensin), mellanoljor";"9.1 anv�ndning inom industri";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"l�ttoljor (exkl motorbensin), mellanoljor";"9.2 anv�ndning inom samf�rdsel";6002;6677;5814;6143;5943;5519;5783;6076;6048;7004;7886;6800;3550;7529;7201;8077;7509;8190;8109;8730;8439;9720;8578;9217;7681;8506;7906;8010;6523;7566;8575;8634;8645;9046;9026;8743;8964;9062;8130;8966;8448;9510;8613;8962;8376;9717;8855;8997;8759;9062;8544;9276;8793;9721;9131;9104;8483;9859;9238;9483;9690;10652;9169;10139;9345;10618;9625;9629;9381;9969;9056;8479;8178;8801;8428;8190;7642;8410;8831;8636;8453;9398;8831;9713;8993;9919;9342;9406;8882;10029;9652;9870;9535;9915;10223;10615;10432;11187;10704;10676;9332;10130;9540;8994;8529;9130;9744;9670;9489;10653;10196;9745;9142;9845;9838;9445;8952;9995;10196;10049;9274;10277;10527;9616;9335;9185;9301;10615;..;11088;11413;11457;..;..;..;..
"l�ttoljor (exkl motorbensin), mellanoljor";"9.3 anv�ndning inom �vrigt (bost�der, service m.m.)";188;69;62;188;165;97;103;160;103;69;97;240;263;97;97;131;234;222;354;126;103;222;34;69;34;69;69;103;34;34;91;69;34;34;34;34;0;0;..;34;34;0;..;34;34;34;34;69;34;34;34;34;34;0;0;34;34;34;0;0;0;0;0;0;0;34;18;23;25;34;19;26;25;17;20;34;37;34;30;27;44;34;37;49;36;29;29;33;18;19;17;18;28;17;18;19;24;22;18;22;19;15;17;16;15;13;9;10;7;9;6;16;6;5;7;5;6;10;4;16;17;5;3;3;4;9;5;1;..;0;..;..;..;..;..;..
"dieselbr�nnolja";"1 bruttotillf�rsel";25304;7973;395;11780;28861;9076;-5339;24949;12954;6194;-7864;16585;9397;3950;-6475;4449;6904;18115;-15195;15515;-6904;-1067;-20318;1674;3202;-17437;-20783;-7934;-14949;-14733;-13095;250;-9823;-14805;-27011;2063;-14341;-19893;-22741;-15872;-9146;-25908;-14377;-6121;-9288;-10854;-25730;-2206;-3167;-14840;-22029;-11851;-12776;-15552;-36264;-17865;-18043;-26157;-15552;-10320;-11530;-18257;-28399;-13203;-18897;-30819;-30023;-24087;-19131;-30691;-23579;-24034;-24808;-22786;-14340;-2554;-11832;-13645;-30426;-12692;-19674;-31808;-30431;-14373;-14672;-26509;-24949;-23803;-21099;-27371;-29710;-25723;-23453;-16197;-16128;-9163;-34039;-33520;-34816;-36346;-38381;-36077;-29057;-27468;-26274;-38546;-27007;-8979;-26139;-20107;-19513;-21759;-30049;-35330;-35602;-31018;-28684;-24067;-7068;-2439;-19406;-23748;-28827;-32989;-24981;-21205;-34184;-35042;-29853;-15534;-17484;-38410;-37458;-20879;-35395;-38593
"dieselbr�nnolja";"1.1 inhemsk tillf�rsel av prim�ra energib�rare";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"dieselbr�nnolja";"1.2 import";33630;27581;23630;32705;34627;29396;23310;37901;31922;33488;24022;28862;31104;22705;17189;27082;26228;24235;23096;28648;21566;14805;17011;28435;27865;16157;15587;16406;18577;16548;16015;25694;20178;17367;12954;30392;21459;18399;16335;30001;28862;20214;16477;20961;16121;13167;13915;18968;23096;15765;17082;21851;16015;9751;13274;17474;17972;14342;15872;22064;22064;14022;12954;16548;13025;13310;14450;16907;14818;9266;13057;16938;18913;15992;17023;31560;28404;27164;18018;26549;23630;17876;18018;23297;24839;19058;16199;21508;21501;18756;19031;21098;18053;19231;19516;22998;17365;21873;19086;19048;23696;19644;22534;21533;25775;20825;21404;25812;25989;21963;26645;22047;19382;21876;25166;24949;23499;23240;24229;24018;23270;27995;27638;26477;22044;31764;30247;28865;21201;22655;39816;41300;34284;27767;33655;31374
"dieselbr�nnolja";"1.3 export";29360;20392;26726;29040;25089;19573;27509;21459;24022;19182;18755;18150;26371;25552;27118;38186;30926;19289;18043;25944;35588;34342;29146;30677;26869;35054;31683;30072;37865;28150;25089;25196;35410;34840;48720;30819;36371;37510;50606;43524;40677;42314;33381;27260;37972;40179;38115;35232;35623;35873;35979;38755;32741;38542;38862;38008;33595;38791;29146;33951;36727;34022;44912;39218;36264;45125;46161;35437;39049;42590;37100;42275;41683;34871;40358;39948;40394;41059;51587;38731;46900;50174;50701;41228;41171;44907;43158;38524;43340;46363;43467;49884;47445;47379;35895;39783;51057;56751;52645;60756;61320;60945;49135;46071;52008;61337;48396;40071;45719;42370;40835;44607;53119;59361;56978;55277;48967;46318;33704;28473;47480;50370;52314;62305;56170;56040;66868;65281;59401;45386;..;..;69219;60587;87539;86549
"dieselbr�nnolja";"1.4 lagerf�r�ndringar, statistisk differens";-21034;-784;-3491;-8115;-19323;747;1140;-8507;-5054;8112;13131;-5873;-4664;-6797;-3454;-15553;-11602;-13169;20248;-12811;-7118;-18470;8183;-3916;-2206;-1460;4697;-5732;-4339;-132;4021;248;-5409;-2668;-8755;-2490;-570;782;-11530;2349;-2669;3808;-2527;-178;-12562;-16157;1530;-14057;-9360;-5267;3132;-5053;-3950;-13239;10676;-2669;2420;1708;2278;-1566;-3132;-1744;-3559;-9466;-4342;-996;-1688;5557;-5099;-2633;-464;-1303;2038;3907;-8994;-5834;-158;-251;-3143;511;-3596;-489;-2252;-3557;-1660;659;-2011;6786;-740;-177;5274;-3062;-5939;-11951;-251;-7622;346;-1358;1257;-5362;757;-5224;2456;2930;42;-1965;15;-5281;6410;-300;5323;-801;-3688;-2156;3790;691;3215;989;-2408;-2016;-4804;1373;4151;-2840;-9145;-3071;-2437;-1374;-8346;-7197;..;..;2523;-11940;-18489;-16582
"dieselbr�nnolja";"2 bunkring f�r utrikes sj�fart (sv + utl fartyg)";1210;890;1068;1210;1174;1032;1210;1139;1210;1530;1566;1637;996;1281;1139;1246;925;1993;1459;2064;1566;2135;1673;2527;1708;1601;1779;1317;1566;1744;1744;1246;1708;2206;1637;1993;1673;1744;1673;2206;1779;2135;2135;2100;1886;2100;1708;1851;1815;2135;2171;2669;1993;2705;2847;2811;2491;3416;3310;2740;2491;2491;2206;1957;1815;2171;1937;1481;1802;1766;1429;1333;1594;1618;1502;1555;1588;1865;1524;2041;1602;1688;1524;1359;1786;1480;1704;1491;1538;1535;1452;1536;1328;1606;1378;1664;1303;1085;934;1010;912;810;839;1090;1608;2186;2099;1793;2204;2260;2081;2130;2476;2054;2772;2818;2898;2450;2497;2439;2439;2775;3544;4645;10103;8265;7858;6806;6999;7358;7166;7682;7007;8105;8141;7368
"dieselbr�nnolja";"3 insatt f�r omvandling till andra energib�rare";463;214;179;321;712;321;179;356;712;214;214;392;1032;321;214;427;463;178;179;783;428;213;214;783;569;250;249;499;712;357;250;855;1032;320;569;1459;1601;463;356;1281;2598;391;391;2135;2811;605;356;2171;3452;1744;1993;2883;2562;569;285;1673;3025;961;463;2420;4235;641;356;1673;1815;427;534;897;2412;710;317;1772;1922;470;408;3497;5256;675;529;1537;3585;446;529;1082;1890;445;531;821;1607;451;420;597;1041;346;448;737;726;421;493;866;1443;487;468;1114;4040;443;499;3530;2906;467;508;680;1419;404;472;1088;1180;392;473;635;587;313;458;686;771;310;633;654;1666;343;510;698;776;359;662;625
"dieselbr�nnolja";"4 bruttoproduktion av omvandlade energib�rare";51246;44164;42990;55659;56585;42100;49859;47261;59538;20001;63773;58150;61958;51175;54556;66763;61353;52065;50250;58008;66087;57652;60997;72386;69467;58257;65588;69930;75197;62777;24521;62421;70393;62065;71104;71959;69361;64307;76122;81496;77297;73418;59930;75233;75944;61994;69361;74521;79717;67047;73809;81283;80855;74734;78898;88187;85731;78934;67510;85980;85268;68791;77653;84023;80962;80215;80082;87705;83273;80461;74098;89996;84299;72291;63875;76803;80941;63852;80570;80989;79538;81272;80570;77530;72172;78560;75332;80233;80216;77068;78685;81465;80364;66401;67101;68737;85769;87272;86506;92573;91091;85414;77976;83470;86829;91327;80381;74482;85183;73743;73940;78851;84794;87666;89961;88536;82515;77251;60846;56400;72698;76094;83470;89886;84260;80004;92997;94113;83965;71050;74234;96914;90071;77387;92625;94695
"dieselbr�nnolja";"5 anv�ndning i energisektorn";36;36;36;36;36;36;0;0;0;0;36;36;0;0;0;0;36;178;71;71;36;36;36;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;0;0;4;9;8;0;4;6;202;0;54;368;649;60;59;317;353;80;119;426;351;128;79;135;0;83;59;46;186;77;23;348;243;73;26;81;113;44;69;72;132;52;97;113;224;3;2;2;4;2;2;0;0;0;0;0;0;0;0;0
"dieselbr�nnolja";"6 nettotillf�rsel f�r anv�ndning inom landet (1+2+3+4+5)";74841;50997;42102;65872;83524;49787;43131;70715;70570;54451;54093;72670;69327;53523;46728;69539;66833;67831;33346;70605;57153;54201;38756;70750;70392;38969;42741;60180;57970;45943;39432;60570;57830;44734;25811;70570;51745;42207;51352;62136;63774;44983;43026;64877;61958;48435;41566;68293;71282;48329;47616;63880;63524;55908;39502;65838;62172;48399;48185;70500;67012;47403;46691;67190;58435;46798;47587;61240;59927;47295;48773;62857;55976;47417;47627;69204;62265;47667;48094;64728;54669;47329;48089;60710;53622;50127;48094;53749;55323;47712;47045;53292;54190;48331;49028;56746;49351;52119;50183;54215;50177;47957;47553;53752;54720;50074;50755;59826;53691;50836;51811;54201;50737;49834;51047;53540;49621;50290;50711;50774;50041;49255;50640;51565;48401;50222;50320;51612;45446;47815;49074;50124;44831;48043;48427;48109
"dieselbr�nnolja";"7 �verf�ringsf�rluster";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;33346;..;1672;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"dieselbr�nnolja";"8 anv�ndning f�r icke energi�ndam�l";0;0;178;36;36;0;249;..;0;0;0;0;0;0;0;0;0;..;0;0;0;0;0;0;0;0;0;0;0;0;0;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dieselbr�nnolja";"9 slutlig anv�ndning f�r energi�ndam�l inom landet (6+7+8)";20463;18577;17688;22419;22561;19217;19751;25303;21708;22528;23025;29252;20819;22349;21069;27829;24661;28329;19571;28861;23416;26299;22065;30321;26335;21494;22847;26798;23523;21815;21389;25801;22776;23595;25801;33381;22705;24698;33345;26726;29716;27438;27118;30677;26335;28079;25872;30534;25267;27403;27331;29716;25659;30712;27402;31282;28292;29680;30356;33524;29716;29823;30819;34022;28079;31388;31496;33941;30919;31384;31422;33769;30244;33308;33793;35903;32999;33578;36100;36346;33401;35992;36100;40510;35042;39952;38777;38711;37969;39608;39499;41172;41501;41233;41598;45004;39719;45094;43303;44508;39746;41766;41599;43962;41897;44231;44779;47599;43409;45826;46250;46520;42988;44504;44470;45000;41430;44846;44920;44042;40507;44075;43836;43834;41764;44818;44273;44876;38743;42787;43660;43593;39884;43659;43395;42929
"dieselbr�nnolja";"9.1 anv�ndning inom industri";2064;1566;1353;2099;2170;1886;1637;2313;2028;1922;1566;2099;1993;1602;1424;2099;2099;2029;1317;2206;1672;1637;1353;1993;1744;1529;1423;1922;1708;1530;1353;1850;1494;1352;1210;1815;1495;1495;1708;1566;2918;1530;1424;1673;1637;1495;1459;1495;1530;1424;1246;1459;1566;1993;1886;1922;1530;1637;1601;1922;1601;1566;1388;1530;1210;1246;1103;1237;1227;1157;1364;1831;1314;1409;1484;1850;1694;1582;1532;1839;1480;1523;1532;1850;1676;1862;1680;1787;1774;1740;1593;1805;1736;1614;1494;1726;1274;2067;1118;1181;2269;907;738;929;798;1021;1015;1218;1165;1232;1267;1301;1304;1370;1016;1112;1068;1089;1154;1295;1350;1385;1187;1256;1411;1456;1679;1429;1363;1418;1265;..;1349;1824;1329;1546
"dieselbr�nnolja";"9.2 anv�ndning inom samf�rdsel";14911;13239;12847;15943;16975;14057;14164;18079;15979;15730;16406;21317;15801;16797;15837;20499;19217;20819;14805;21210;18185;19929;16264;22456;20392;16584;16477;19894;17936;16513;15303;18257;16762;17118;17402;22669;17260;18221;22776;20356;21637;20605;20641;23203;20641;20890;19502;23666;19787;20997;20641;22990;20641;23559;20890;24271;22812;23701;24093;27011;24805;24342;25161;27830;24484;26584;26494;28851;26804;26411;26376;27743;25773;27759;27906;29856;27993;28333;30720;30292;29173;30825;30720;34557;31009;34637;33875;33940;32894;33770;34048;36133;36868;36084;36852;40105;36864;39908;39128;39587;34850;36903;36669;39322;37701;39134;39592;42398;39207;40277;40519;42850;39878;41158;41466;41985;39006;42117;42051;41404;38007;41185;41165;41354;39335;42074;41084;42106;36400;40086;40983;41036;37524;40557;40611;40094
